,run,lambda,mu,c,Wq,Lq
94,4,3.2,0.8333333333333334,4,5.578219166932571,17.815345505296055
95,5,3.2,0.8333333333333334,4,7.408049270575151,23.769762574659456
96,6,3.2,0.8333333333333334,4,6.260050454343806,19.969292388682696
97,7,3.2,0.8333333333333334,4,6.727605674900321,21.583504526215247
98,8,3.2,0.8333333333333334,4,6.198273734847133,19.86199628689322
99,9,3.2,0.8333333333333334,4,5.8723460205878615,18.77870098586027
100,10,3.2,0.8333333333333334,4,7.453817040710324,23.88586503127908
101,11,3.2,0.8333333333333334,4,7.745863014560619,24.87574354090949
102,12,3.2,0.8333333333333334,4,6.245486640525049,19.98384670800277
103,13,3.2,0.8333333333333334,4,5.5729931139007665,17.812252736699794
104,14,3.2,0.8333333333333334,4,6.219278994225821,19.915375195309878
105,15,3.2,0.8333333333333334,4,7.446503976709564,23.854006837503047
106,16,3.2,0.8333333333333334,4,6.834933264041419,21.830406660821854
107,17,3.2,0.8333333333333334,4,4.71288192612905,15.003747899177482
108,18,3.2,0.8333333333333334,4,7.233815168436362,23.1796450101592
109,19,3.2,0.8333333333333334,4,5.2760548615873395,16.86554437055903
110,20,3.2,0.8333333333333334,4,8.165469047224885,26.0922483824025
111,21,3.2,0.8333333333333334,4,6.470619829789715,20.72589146596162
112,22,3.2,0.8333333333333334,4,7.950978144566291,25.494404803434747
113,23,3.2,0.8333333333333334,4,5.814085027922305,18.510627271903726
114,24,3.2,0.8333333333333334,4,6.455678244125265,20.67108173768896
115,25,3.2,0.8333333333333334,4,6.829326552513613,21.903481139753076
116,26,3.2,0.8333333333333334,4,7.447410231567222,23.948615222249625
117,27,3.2,0.8333333333333334,4,7.212766013542504,23.04565294519053
118,28,3.2,0.8333333333333334,4,6.1142439472948205,19.603976601345064
119,29,3.2,0.8333333333333334,4,6.717766843791182,21.589147977312102
120,0,4.0,0.8333333333333334,5,5.7007093889708695,22.81873465516009
121,1,4.0,0.8333333333333334,5,5.496827932917512,21.976701304320752
122,2,4.0,0.8333333333333334,5,4.839778804256686,19.390113727781817
123,3,4.0,0.8333333333333334,5,5.720233650805863,22.905533704358618
124,4,4.0,0.8333333333333334,5,5.41028154206274,21.66603219802878
125,5,4.0,0.8333333333333334,5,5.040194464539528,20.144026985941228
126,6,4.0,0.8333333333333334,5,5.786181680767662,23.118494406793314
127,7,4.0,0.8333333333333334,5,3.931715770170482,15.67875303317699
128,8,4.0,0.8333333333333334,5,4.445601079390498,17.769485803951373
129,9,4.0,0.8333333333333334,5,5.282089540090758,21.141035175259066
130,10,4.0,0.8333333333333334,5,5.254268152019838,21.034921252267768
131,11,4.0,0.8333333333333334,5,5.520426562440367,22.109234349118637
132,12,4.0,0.8333333333333334,5,4.845004009157618,19.32725005244597
133,13,4.0,0.8333333333333334,5,5.343663946157636,21.404784605730576
134,14,4.0,0.8333333333333334,5,5.512656719301207,22.1568006456182
135,15,4.0,0.8333333333333334,5,4.506185806804314,17.99464309885793
136,16,4.0,0.8333333333333334,5,4.60742605686006,18.367503975672996
137,17,4.0,0.8333333333333334,5,6.038277701068932,24.215184299042047
138,18,4.0,0.8333333333333334,5,5.654442207747272,22.68562213748209
139,19,4.0,0.8333333333333334,5,5.032947616795913,20.139175795110805
140,20,4.0,0.8333333333333334,5,5.242840698745859,20.927388769427065
141,21,4.0,0.8333333333333334,5,5.553693798944681,22.189257733056035
142,22,4.0,0.8333333333333334,5,4.8819022643690495,19.506374108297567
143,23,4.0,0.8333333333333334,5,5.994168445260143,23.91618795803883
144,24,4.0,0.8333333333333334,5,6.43151870713941,25.77547715821631
145,25,4.0,0.8333333333333334,5,5.37889256248157,21.57866979054742
146,26,4.0,0.8333333333333334,5,5.94453569367294,23.8536555674627
147,27,4.0,0.8333333333333334,5,5.419172505963976,21.670891332837336
148,28,4.0,0.8333333333333334,5,4.58777081234759,18.397415946346666
149,29,4.0,0.8333333333333334,5,4.4512344352408615,17.796615579811743
150,0,4.800000000000001,0.8333333333333334,6,5.620385239591863,27.023150976417572
151,1,4.800000000000001,0.8333333333333334,6,4.891419098035752,23.537437088241177
152,2,4.800000000000001,0.8333333333333334,6,4.126829406886123,19.845752843368036
153,3,4.800000000000001,0.8333333333333334,6,4.6799334558025745,22.470045297353064
154,4,4.800000000000001,0.8333333333333334,6,4.196075576058837,20.12278423658636
